Customer_ID,Already_Buys,Recommendation_1,Score_1,Recommendation_2,Score_2,Recommendation_3,Score_3
CUST_00297,"Beauty, Electronics",Toys,0.2231,Sports,0.2207,Home & Garden,0.2165
CUST_00298,Home & Garden,Toys,0.2363,Electronics,0.2243,Sports,0.2131
CUST_00299,"Beauty, Electronics, Food",Sports,0.2292,Toys,0.2236,Books,0.2116
CUST_00300,Sports,Food,0.2463,Fashion,0.2344,Electronics,0.2229
CUST_00301,"Books, Toys",Electronics,0.2242,Food,0.2195,Fashion,0.2194
CUST_00302,"Electronics, Home & Garden, Sports, Toys",Food,0.2183,Fashion,0.2154,Beauty,0.2134
CUST_00303,"Beauty, Sports",Food,0.2356,Electronics,0.2194,Fashion,0.2194
CUST_00304,"Home & Garden, Sports",Toys,0.2291,Food,0.224,Electronics,0.2236
CUST_00305,"Beauty, Electronics",Toys,0.2231,Sports,0.2207,Home & Garden,0.2165
CUST_00306,"Beauty, Books, Electronics, Toys",Home & Garden,0.2176,Sports,0.2173,Food,0.2161
CUST_00307,"Beauty, Sports",Food,0.2356,Electronics,0.2194,Fashion,0.2194
CUST_00308,"Sports, Toys",Food,0.2355,Electronics,0.2292,Fashion,0.2248
CUST_00309,"Beauty, Food, Sports, Toys",Electronics,0.2187,Fashion,0.2174,Home & Garden,0.2149
CUST_00310,Electronics,Toys,0.2355,Home & Garden,0.2243,Sports,0.2229
CUST_00311,"Sports, Toys",Food,0.2355,Electronics,0.2292,Fashion,0.2248
CUST_00312,Food,Sports,0.2463,Beauty,0.2249,Toys,0.2246
CUST_00313,Toys,Home & Garden,0.2363,Electronics,0.2355,Food,0.2246
CUST_00314,"Books, Fashion, Sports",Food,0.2255,Toys,0.2175,Electronics,0.2123
CUST_00315,"Books, Toys",Electronics,0.2242,Food,0.2195,Fashion,0.2194
CUST_00316,Fashion,Sports,0.2344,Books,0.2236,Food,0.2157
CUST_00317,"Food, Sports, Toys",Fashion,0.2218,Electronics,0.2197,Beauty,0.218
CUST_00318,"Electronics, Home & Garden",Toys,0.2359,Sports,0.218,Beauty,0.2123
CUST_00319,"Fashion, Food",Sports,0.2403,Toys,0.2199,Books,0.219
CUST_00320,Food,Sports,0.2463,Beauty,0.2249,Toys,0.2246
CUST_00321,"Books, Electronics, Food, Home & Garden",Toys,0.2279,Sports,0.222,Beauty,0.2143
CUST_00322,Electronics,Toys,0.2355,Home & Garden,0.2243,Sports,0.2229
CUST_00323,"Food, Home & Garden, Sports",Toys,0.2276,Fashion,0.2204,Beauty,0.2174
CUST_00324,"Beauty, Electronics, Fashion",Sports,0.2253,Toys,0.2205,Home & Garden,0.2147
CUST_00325,Home & Garden,Toys,0.2363,Electronics,0.2243,Sports,0.2131
CUST_00326,"Beauty, Electronics",Toys,0.2231,Sports,0.2207,Home & Garden,0.2165
CUST_00327,"Fashion, Food",Sports,0.2403,Toys,0.2199,Books,0.219
CUST_00328,"Beauty, Home & Garden",Toys,0.2235,Electronics,0.2201,Sports,0.2158
CUST_00329,"Beauty, Books, Fashion, Food, Sports",Toys,0.2175,Electronics,0.2107,Home & Garden,0.2071
CUST_00330,Sports,Food,0.2463,Fashion,0.2344,Electronics,0.2229
CUST_00331,"Home & Garden, Toys",Electronics,0.2299,Sports,0.2176,Food,0.2131
CUST_00332,"Books, Electronics, Toys",Home & Garden,0.2206,Sports,0.2168,Fashion,0.2133
CUST_00333,Beauty,Food,0.2249,Sports,0.2185,Electronics,0.2159
CUST_00334,"Beauty, Sports",Food,0.2356,Electronics,0.2194,Fashion,0.2194
CUST_00335,"Sports, Toys",Food,0.2355,Electronics,0.2292,Fashion,0.2248
CUST_00336,"Books, Electronics, Fashion, Home & Garden, Toys",Sports,0.2196,Food,0.2114,Beauty,0.2094
CUST_00337,Home & Garden,Toys,0.2363,Electronics,0.2243,Sports,0.2131
CUST_00338,"Fashion, Food, Sports, Toys",Home & Garden,0.2155,Electronics,0.2151,Books,0.2147
CUST_00339,"Beauty, Fashion, Sports, Toys",Food,0.2279,Electronics,0.2189,Home & Garden,0.2173
CUST_00340,"Beauty, Food",Sports,0.2324,Toys,0.2176,Books,0.211
CUST_00341,"Beauty, Books, Fashion, Sports",Food,0.2253,Toys,0.2158,Electronics,0.2132
CUST_00342,"Beauty, Electronics, Home & Garden, Sports, Toys",Food,0.2196,Fashion,0.2132,Books,0.2085
CUST_00343,"Food, Sports",Fashion,0.2251,Toys,0.2233,Beauty,0.2217
CUST_00344,"Books, Home & Garden",Toys,0.2257,Electronics,0.2185,Fashion,0.2173
CUST_00345,"Beauty, Electronics, Toys",Home & Garden,0.2231,Sports,0.2211,Food,0.2167
CUST_00346,"Books, Fashion, Home & Garden, Toys",Sports,0.2188,Electronics,0.2184,Food,0.2141
CUST_00347,"Fashion, Food, Home & Garden",Sports,0.2313,Toys,0.2254,Books,0.2131
CUST_00348,"Books, Fashion, Food, Toys",Sports,0.2271,Home & Garden,0.2125,Electronics,0.2125
CUST_00349,"Beauty, Books, Fashion",Sports,0.2195,Food,0.2184,Toys,0.2137
CUST_00350,Sports,Food,0.2463,Fashion,0.2344,Electronics,0.2229
CUST_00351,"Electronics, Fashion, Food, Sports",Toys,0.2243,Beauty,0.2159,Books,0.2141
CUST_00352,"Books, Food, Toys",Sports,0.2246,Fashion,0.2182,Electronics,0.2163
CUST_00353,"Books, Home & Garden, Toys",Electronics,0.2242,Fashion,0.2166,Sports,0.2136
CUST_00354,"Books, Home & Garden, Sports",Toys,0.2245,Fashion,0.223,Food,0.2208
CUST_00355,"Books, Electronics, Food, Home & Garden, Toys",Sports,0.222,Beauty,0.2135,Fashion,0.2133
CUST_00356,"Sports, Toys",Food,0.2355,Electronics,0.2292,Fashion,0.2248
CUST_00357,"Books, Fashion",Sports,0.22,Toys,0.2152,Food,0.2151
CUST_00358,Sports,Food,0.2463,Fashion,0.2344,Electronics,0.2229
CUST_00359,"Electronics, Fashion",Sports,0.2287,Toys,0.2254,Books,0.2182
CUST_00360,Fashion,Sports,0.2344,Books,0.2236,Food,0.2157
CUST_00361,"Electronics, Fashion, Food, Sports",Toys,0.2243,Beauty,0.2159,Books,0.2141
CUST_00362,Sports,Food,0.2463,Fashion,0.2344,Electronics,0.2229
CUST_00363,"Electronics, Sports",Toys,0.2288,Food,0.2234,Home & Garden,0.2187
CUST_00364,"Books, Home & Garden",Toys,0.2257,Electronics,0.2185,Fashion,0.2173
CUST_00365,"Books, Electronics, Fashion, Toys",Sports,0.2212,Home & Garden,0.2182,Food,0.2139
CUST_00366,"Fashion, Toys",Sports,0.2282,Home & Garden,0.2236,Food,0.2202
CUST_00367,Beauty,Food,0.2249,Sports,0.2185,Electronics,0.2159
CUST_00368,"Books, Electronics, Fashion, Home & Garden",Toys,0.2255,Sports,0.219,Beauty,0.2091
CUST_00369,Books,Fashion,0.2236,Toys,0.2152,Food,0.2144
CUST_00370,"Electronics, Food",Sports,0.2346,Toys,0.2301,Beauty,0.2204
CUST_00371,Food,Sports,0.2463,Beauty,0.2249,Toys,0.2246
CUST_00372,"Fashion, Home & Garden",Toys,0.2257,Sports,0.2238,Electronics,0.2127
CUST_00373,"Beauty, Home & Garden, Sports, Toys",Electronics,0.2246,Food,0.2244,Fashion,0.2162
CUST_00374,"Books, Home & Garden",Toys,0.2257,Electronics,0.2185,Fashion,0.2173
CUST_00375,"Home & Garden, Sports, Toys",Electronics,0.2276,Food,0.2242,Fashion,0.2202
CUST_00376,"Beauty, Books",Food,0.2197,Electronics,0.2143,Fashion,0.214
CUST_00377,Food,Sports,0.2463,Beauty,0.2249,Toys,0.2246
CUST_00378,"Books, Electronics, Fashion",Toys,0.222,Sports,0.221,Home & Garden,0.2122
CUST_00379,"Fashion, Food, Sports",Toys,0.2206,Beauty,0.2159,Books,0.2145
CUST_00380,"Beauty, Home & Garden, Sports, Toys",Electronics,0.2246,Food,0.2244,Fashion,0.2162
CUST_00381,Home & Garden,Toys,0.2363,Electronics,0.2243,Sports,0.2131
CUST_00382,Food,Sports,0.2463,Beauty,0.2249,Toys,0.2246
CUST_00383,"Electronics, Home & Garden",Toys,0.2359,Sports,0.218,Beauty,0.2123
CUST_00384,Home & Garden,Toys,0.2363,Electronics,0.2243,Sports,0.2131
CUST_00385,"Electronics, Food, Home & Garden",Toys,0.2321,Sports,0.2274,Beauty,0.2165
CUST_00386,Food,Sports,0.2463,Beauty,0.2249,Toys,0.2246
CUST_00387,Toys,Home & Garden,0.2363,Electronics,0.2355,Food,0.2246
CUST_00388,"Beauty, Books, Electronics, Fashion, Food",Sports,0.2255,Toys,0.2202,Home & Garden,0.2094
CUST_00389,"Electronics, Fashion, Sports",Toys,0.2242,Food,0.2209,Home & Garden,0.2161
CUST_00390,"Beauty, Books, Electronics, Home & Garden, Toys",Sports,0.2164,Food,0.2132,Fashion,0.2111
CUST_00391,"Food, Toys",Sports,0.2341,Home & Garden,0.219,Electronics,0.2181
CUST_00392,"Books, Fashion, Sports",Food,0.2255,Toys,0.2175,Electronics,0.2123
CUST_00393,"Beauty, Food, Home & Garden",Sports,0.226,Toys,0.2239,Electronics,0.2136
CUST_00394,"Beauty, Electronics, Food, Home & Garden, Toys",Sports,0.2246,Books,0.2102,Fashion,0.2095
CUST_00395,"Home & Garden, Toys",Electronics,0.2299,Sports,0.2176,Food,0.2131
CUST_00396,"Beauty, Food, Sports",Toys,0.2191,Fashion,0.2182,Electronics,0.2131
CUST_00397,"Beauty, Electronics, Fashion, Toys",Sports,0.2245,Home & Garden,0.2201,Food,0.2165
CUST_00398,"Beauty, Electronics, Food, Home & Garden",Toys,0.2268,Sports,0.2252,Books,0.209
CUST_00399,"Beauty, Books, Food",Sports,0.2235,Toys,0.2168,Fashion,0.2145
CUST_00400,"Beauty, Books, Fashion, Food, Home & Garden, Sports",Toys,0.2207,Electronics,0.2129,,0.0
CUST_00401,"Electronics, Food, Sports",Toys,0.2274,Beauty,0.2198,Fashion,0.2171
CUST_00402,"Beauty, Books, Fashion, Food",Sports,0.2262,Toys,0.2164,Electronics,0.2076
CUST_00403,"Beauty, Toys",Electronics,0.2257,Food,0.2248,Home & Garden,0.2225
CUST_00404,"Books, Electronics, Home & Garden",Toys,0.229,Sports,0.2139,Fashion,0.2119
CUST_00405,Home & Garden,Toys,0.2363,Electronics,0.2243,Sports,0.2131
CUST_00406,"Beauty, Books, Food, Home & Garden, Sports, Toys",Electronics,0.2187,Fashion,0.2174,,0.0
CUST_00407,"Beauty, Books, Electronics",Toys,0.2205,Sports,0.2157,Food,0.2133
CUST_00408,"Books, Electronics, Home & Garden, Sports",Toys,0.2272,Fashion,0.2175,Food,0.2157
CUST_00409,"Electronics, Home & Garden",Toys,0.2359,Sports,0.218,Beauty,0.2123
CUST_00410,Beauty,Food,0.2249,Sports,0.2185,Electronics,0.2159
CUST_00411,"Sports, Toys",Food,0.2355,Electronics,0.2292,Fashion,0.2248
CUST_00412,"Books, Electronics",Toys,0.2253,Sports,0.2143,Home & Garden,0.2128
CUST_00413,Fashion,Sports,0.2344,Books,0.2236,Food,0.2157
CUST_00414,"Home & Garden, Sports",Toys,0.2291,Food,0.224,Electronics,0.2236
CUST_00415,"Beauty, Electronics",Toys,0.2231,Sports,0.2207,Home & Garden,0.2165
CUST_00416,"Electronics, Fashion, Sports",Toys,0.2242,Food,0.2209,Home & Garden,0.2161
CUST_00417,"Books, Electronics, Food, Sports",Toys,0.2243,Fashion,0.2187,Beauty,0.2167
CUST_00418,"Beauty, Books, Electronics, Home & Garden, Sports",Toys,0.2239,Food,0.2176,Fashion,0.2149
CUST_00419,"Beauty, Electronics, Food, Home & Garden, Toys",Sports,0.2246,Books,0.2102,Fashion,0.2095
CUST_00420,Home & Garden,Toys,0.2363,Electronics,0.2243,Sports,0.2131
CUST_00421,"Electronics, Food, Toys",Sports,0.2304,Home & Garden,0.2207,Beauty,0.2171
CUST_00422,"Electronics, Fashion, Home & Garden",Toys,0.229,Sports,0.2235,Books,0.2125
CUST_00423,"Books, Electronics, Toys",Home & Garden,0.2206,Sports,0.2168,Fashion,0.2133
CUST_00424,"Fashion, Food",Sports,0.2403,Toys,0.2199,Books,0.219
CUST_00425,"Electronics, Fashion, Food, Home & Garden, Sports, Toys",Beauty,0.2138,Books,0.2121,,0.0
CUST_00426,"Beauty, Electronics, Food, Sports, Toys",Home & Garden,0.2168,Fashion,0.2142,Books,0.2111
CUST_00427,"Electronics, Sports",Toys,0.2288,Food,0.2234,Home & Garden,0.2187
CUST_00428,Toys,Home & Garden,0.2363,Electronics,0.2355,Food,0.2246
CUST_00429,"Beauty, Books, Fashion, Food, Toys",Sports,0.2254,Electronics,0.2132,Home & Garden,0.2118
CUST_00430,"Beauty, Books, Electronics, Food, Toys",Sports,0.2231,Home & Garden,0.2144,Fashion,0.212
CUST_00431,"Books, Electronics, Home & Garden, Sports",Toys,0.2272,Fashion,0.2175,Food,0.2157
CUST_00432,"Books, Home & Garden, Sports, Toys",Electronics,0.2239,Food,0.2217,Fashion,0.221
CUST_00433,"Books, Food, Sports",Fashion,0.2246,Toys,0.2206,Beauty,0.217
CUST_00434,"Beauty, Electronics",Toys,0.2231,Sports,0.2207,Home & Garden,0.2165
CUST_00435,"Books, Electronics, Toys",Home & Garden,0.2206,Sports,0.2168,Fashion,0.2133
CUST_00436,"Books, Electronics, Food, Home & Garden",Toys,0.2279,Sports,0.222,Beauty,0.2143
CUST_00437,"Beauty, Electronics, Home & Garden, Sports, Toys",Food,0.2196,Fashion,0.2132,Books,0.2085
CUST_00438,"Electronics, Fashion, Sports, Toys",Food,0.2218,Home & Garden,0.2212,Books,0.2143
CUST_00439,Toys,Home & Garden,0.2363,Electronics,0.2355,Food,0.2246
CUST_00440,"Books, Fashion, Home & Garden, Toys",Sports,0.2188,Electronics,0.2184,Food,0.2141
CUST_00441,"Fashion, Home & Garden, Sports, Toys",Food,0.2221,Electronics,0.221,Books,0.2114
CUST_00442,"Electronics, Sports",Toys,0.2288,Food,0.2234,Home & Garden,0.2187
CUST_00443,"Beauty, Electronics, Fashion, Home & Garden",Toys,0.2244,Sports,0.2222,Books,0.2113
CUST_00444,"Books, Electronics, Fashion, Food, Sports, Toys",Home & Garden,0.2146,Beauty,0.2136,,0.0
CUST_00445,"Beauty, Toys",Electronics,0.2257,Food,0.2248,Home & Garden,0.2225
CUST_00446,"Food, Sports",Fashion,0.2251,Toys,0.2233,Beauty,0.2217
CUST_00447,"Beauty, Books, Electronics, Fashion",Sports,0.2204,Toys,0.2191,Food,0.2139
CUST_00448,"Food, Sports",Fashion,0.2251,Toys,0.2233,Beauty,0.2217
CUST_00449,"Beauty, Sports",Food,0.2356,Electronics,0.2194,Fashion,0.2194
CUST_00450,"Electronics, Sports",Toys,0.2288,Food,0.2234,Home & Garden,0.2187
CUST_00451,Books,Fashion,0.2236,Toys,0.2152,Food,0.2144
CUST_00452,"Beauty, Books, Toys",Electronics,0.2214,Food,0.2213,Home & Garden,0.2154
CUST_00453,"Electronics, Home & Garden, Sports",Toys,0.2313,Food,0.2162,Fashion,0.2155
CUST_00454,"Beauty, Toys",Electronics,0.2257,Food,0.2248,Home & Garden,0.2225
CUST_00455,"Beauty, Electronics",Toys,0.2231,Sports,0.2207,Home & Garden,0.2165
CUST_00456,"Fashion, Home & Garden",Toys,0.2257,Sports,0.2238,Electronics,0.2127
CUST_00457,"Books, Food, Home & Garden, Sports",Toys,0.2245,Fashion,0.2212,Electronics,0.2152
CUST_00458,"Books, Sports",Food,0.2304,Fashion,0.229,Toys,0.2186
CUST_00459,Beauty,Food,0.2249,Sports,0.2185,Electronics,0.2159
CUST_00460,Home & Garden,Toys,0.2363,Electronics,0.2243,Sports,0.2131
CUST_00461,"Books, Sports",Food,0.2304,Fashion,0.229,Toys,0.2186
CUST_00462,"Fashion, Home & Garden",Toys,0.2257,Sports,0.2238,Electronics,0.2127
CUST_00463,"Books, Fashion, Home & Garden",Toys,0.2222,Sports,0.2177,Electronics,0.2127
CUST_00464,"Books, Electronics",Toys,0.2253,Sports,0.2143,Home & Garden,0.2128
CUST_00465,Sports,Food,0.2463,Fashion,0.2344,Electronics,0.2229
CUST_00466,"Electronics, Food, Home & Garden, Sports",Toys,0.2296,Beauty,0.217,Fashion,0.2156
CUST_00467,"Books, Fashion, Toys",Sports,0.2207,Food,0.2183,Electronics,0.2165
CUST_00468,Sports,Food,0.2463,Fashion,0.2344,Electronics,0.2229
CUST_00469,"Beauty, Books, Electronics, Food, Sports, Toys",Fashion,0.2157,Home & Garden,0.2142,,0.0
CUST_00470,"Home & Garden, Toys",Electronics,0.2299,Sports,0.2176,Food,0.2131
CUST_00471,"Books, Fashion, Home & Garden",Toys,0.2222,Sports,0.2177,Electronics,0.2127
CUST_00472,"Beauty, Electronics, Food, Home & Garden, Sports",Toys,0.2258,Fashion,0.2133,Books,0.2083
CUST_00473,"Beauty, Electronics, Toys",Home & Garden,0.2231,Sports,0.2211,Food,0.2167
CUST_00474,"Books, Home & Garden, Sports, Toys",Electronics,0.2239,Food,0.2217,Fashion,0.221
CUST_00475,"Beauty, Electronics, Fashion, Food, Home & Garden",Sports,0.2271,Toys,0.2245,Books,0.2119
CUST_00476,"Electronics, Home & Garden, Sports",Toys,0.2313,Food,0.2162,Fashion,0.2155
CUST_00477,"Beauty, Electronics, Fashion",Sports,0.2253,Toys,0.2205,Home & Garden,0.2147
CUST_00478,"Beauty, Electronics, Food, Home & Garden, Toys",Sports,0.2246,Books,0.2102,Fashion,0.2095
CUST_00479,Toys,Home & Garden,0.2363,Electronics,0.2355,Food,0.2246
CUST_00480,Food,Sports,0.2463,Beauty,0.2249,Toys,0.2246
CUST_00481,"Fashion, Food",Sports,0.2403,Toys,0.2199,Books,0.219
CUST_00482,"Electronics, Home & Garden, Toys",Sports,0.2193,Beauty,0.2117,Books,0.2097
CUST_00483,"Electronics, Fashion, Food, Toys",Sports,0.2314,Home & Garden,0.2183,Books,0.2165
CUST_00484,"Books, Home & Garden",Toys,0.2257,Electronics,0.2185,Fashion,0.2173
CUST_00485,"Beauty, Books, Food, Home & Garden",Toys,0.2217,Sports,0.2209,Fashion,0.2137
CUST_00486,"Books, Electronics, Food, Home & Garden",Toys,0.2279,Sports,0.222,Beauty,0.2143
CUST_00487,"Electronics, Food, Toys",Sports,0.2304,Home & Garden,0.2207,Beauty,0.2171
CUST_00488,"Food, Sports",Fashion,0.2251,Toys,0.2233,Beauty,0.2217
CUST_00489,"Beauty, Books, Electronics, Fashion, Home & Garden, Sports, Toys",Food,0.2183,,0.0,,0.0
CUST_00490,"Beauty, Electronics",Toys,0.2231,Sports,0.2207,Home & Garden,0.2165
CUST_00491,Home & Garden,Toys,0.2363,Electronics,0.2243,Sports,0.2131
CUST_00492,"Electronics, Food",Sports,0.2346,Toys,0.2301,Beauty,0.2204
CUST_00493,"Electronics, Fashion, Sports",Toys,0.2242,Food,0.2209,Home & Garden,0.2161
CUST_00494,"Books, Sports",Food,0.2304,Fashion,0.229,Toys,0.2186
CUST_00495,Home & Garden,Toys,0.2363,Electronics,0.2243,Sports,0.2131
CUST_00496,"Fashion, Toys",Sports,0.2282,Home & Garden,0.2236,Food,0.2202
CUST_00497,"Electronics, Sports, Toys",Home & Garden,0.2246,Food,0.2238,Fashion,0.2169
CUST_00498,"Beauty, Electronics, Food",Sports,0.2292,Toys,0.2236,Books,0.2116
CUST_00499,"Fashion, Sports",Food,0.231,Toys,0.2186,Books,0.2146
CUST_00500,"Fashion, Toys",Sports,0.2282,Home & Garden,0.2236,Food,0.2202
CUST_00501,"Electronics, Sports",Toys,0.2288,Food,0.2234,Home & Garden,0.2187
CUST_00502,Beauty,Food,0.2249,Sports,0.2185,Electronics,0.2159
CUST_00503,"Beauty, Books, Electronics, Food",Sports,0.2233,Toys,0.2215,Fashion,0.2112
CUST_00504,"Beauty, Fashion",Sports,0.2265,Food,0.2203,Books,0.2156
CUST_00505,Food,Sports,0.2463,Beauty,0.2249,Toys,0.2246
CUST_00506,"Books, Electronics, Home & Garden",Toys,0.229,Sports,0.2139,Fashion,0.2119
CUST_00507,"Beauty, Books, Food, Toys",Sports,0.2231,Electronics,0.2162,Fashion,0.2147
CUST_00508,"Beauty, Books, Electronics, Toys",Home & Garden,0.2176,Sports,0.2173,Food,0.2161
CUST_00509,Sports,Food,0.2463,Fashion,0.2344,Electronics,0.2229
CUST_00510,"Beauty, Electronics, Food, Sports, Toys",Home & Garden,0.2168,Fashion,0.2142,Books,0.2111
CUST_00511,"Books, Food, Toys",Sports,0.2246,Fashion,0.2182,Electronics,0.2163
CUST_00512,"Fashion, Food",Sports,0.2403,Toys,0.2199,Books,0.219
CUST_00513,"Electronics, Home & Garden, Sports, Toys",Food,0.2183,Fashion,0.2154,Beauty,0.2134
CUST_00514,Home & Garden,Toys,0.2363,Electronics,0.2243,Sports,0.2131
CUST_00515,"Beauty, Books",Food,0.2197,Electronics,0.2143,Fashion,0.214
CUST_00516,"Beauty, Electronics, Toys",Home & Garden,0.2231,Sports,0.2211,Food,0.2167
CUST_00517,"Beauty, Sports",Food,0.2356,Electronics,0.2194,Fashion,0.2194
CUST_00518,"Home & Garden, Sports, Toys",Electronics,0.2276,Food,0.2242,Fashion,0.2202
CUST_00519,"Beauty, Food, Home & Garden",Sports,0.226,Toys,0.2239,Electronics,0.2136
CUST_00520,Toys,Home & Garden,0.2363,Electronics,0.2355,Food,0.2246
CUST_00521,"Books, Electronics, Food, Sports",Toys,0.2243,Fashion,0.2187,Beauty,0.2167
CUST_00522,"Beauty, Toys",Electronics,0.2257,Food,0.2248,Home & Garden,0.2225
CUST_00523,"Beauty, Sports, Toys",Food,0.2319,Electronics,0.2248,Home & Garden,0.2194
CUST_00524,"Books, Electronics, Toys",Home & Garden,0.2206,Sports,0.2168,Fashion,0.2133
CUST_00525,"Fashion, Food",Sports,0.2403,Toys,0.2199,Books,0.219
CUST_00526,"Books, Electronics, Sports",Toys,0.2242,Food,0.2204,Fashion,0.2197
CUST_00527,"Electronics, Home & Garden",Toys,0.2359,Sports,0.218,Beauty,0.2123
CUST_00528,"Beauty, Books, Fashion",Sports,0.2195,Food,0.2184,Toys,0.2137
CUST_00529,Sports,Food,0.2463,Fashion,0.2344,Electronics,0.2229
CUST_00530,"Beauty, Fashion",Sports,0.2265,Food,0.2203,Books,0.2156
CUST_00531,Beauty,Food,0.2249,Sports,0.2185,Electronics,0.2159
CUST_00532,"Beauty, Electronics, Home & Garden",Toys,0.2275,Sports,0.2182,Food,0.209
CUST_00533,"Books, Electronics, Fashion",Toys,0.222,Sports,0.221,Home & Garden,0.2122
CUST_00534,"Sports, Toys",Food,0.2355,Electronics,0.2292,Fashion,0.2248
CUST_00535,Fashion,Sports,0.2344,Books,0.2236,Food,0.2157
CUST_00536,"Books, Electronics, Food, Home & Garden, Sports, Toys",Fashion,0.2168,Beauty,0.2144,,0.0
CUST_00537,Books,Fashion,0.2236,Toys,0.2152,Food,0.2144
CUST_00538,Books,Fashion,0.2236,Toys,0.2152,Food,0.2144
CUST_00539,"Beauty, Books, Food, Home & Garden",Toys,0.2217,Sports,0.2209,Fashion,0.2137
CUST_00540,Sports,Food,0.2463,Fashion,0.2344,Electronics,0.2229
CUST_00541,"Beauty, Fashion, Toys",Sports,0.225,Food,0.2217,Home & Garden,0.2187
CUST_00542,Home & Garden,Toys,0.2363,Electronics,0.2243,Sports,0.2131
CUST_00543,"Electronics, Home & Garden",Toys,0.2359,Sports,0.218,Beauty,0.2123
CUST_00544,Food,Sports,0.2463,Beauty,0.2249,Toys,0.2246
CUST_00545,"Beauty, Home & Garden, Sports, Toys",Electronics,0.2246,Food,0.2244,Fashion,0.2162
CUST_00546,Books,Fashion,0.2236,Toys,0.2152,Food,0.2144
CUST_00547,Food,Sports,0.2463,Beauty,0.2249,Toys,0.2246
CUST_00548,Home & Garden,Toys,0.2363,Electronics,0.2243,Sports,0.2131
CUST_00549,Sports,Food,0.2463,Fashion,0.2344,Electronics,0.2229
CUST_00550,"Beauty, Fashion, Food, Toys",Sports,0.2303,Books,0.2152,Home & Garden,0.2144
CUST_00551,Home & Garden,Toys,0.2363,Electronics,0.2243,Sports,0.2131
CUST_00552,"Food, Home & Garden, Sports",Toys,0.2276,Fashion,0.2204,Beauty,0.2174
CUST_00553,"Books, Electronics, Fashion, Food, Sports",Toys,0.2225,Beauty,0.2142,Home & Garden,0.2103
CUST_00554,"Food, Sports",Fashion,0.2251,Toys,0.2233,Beauty,0.2217
CUST_00555,"Food, Toys",Sports,0.2341,Home & Garden,0.219,Electronics,0.2181
CUST_00556,Beauty,Food,0.2249,Sports,0.2185,Electronics,0.2159
CUST_00557,Beauty,Food,0.2249,Sports,0.2185,Electronics,0.2159
CUST_00558,"Food, Sports",Fashion,0.2251,Toys,0.2233,Beauty,0.2217
CUST_00559,"Fashion, Home & Garden, Sports",Toys,0.2245,Food,0.2212,Electronics,0.2161
CUST_00560,"Books, Sports",Food,0.2304,Fashion,0.229,Toys,0.2186
CUST_00561,Toys,Home & Garden,0.2363,Electronics,0.2355,Food,0.2246
CUST_00562,Beauty,Food,0.2249,Sports,0.2185,Electronics,0.2159
CUST_00563,"Beauty, Books, Electronics, Food",Sports,0.2233,Toys,0.2215,Fashion,0.2112
CUST_00564,"Beauty, Electronics, Sports",Food,0.2239,Toys,0.2227,Home & Garden,0.2154
CUST_00565,"Books, Home & Garden",Toys,0.2257,Electronics,0.2185,Fashion,0.2173
CUST_00566,"Home & Garden, Toys",Electronics,0.2299,Sports,0.2176,Food,0.2131
